207 documents , 1 concepts , 985 context features (15281) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
1.5254816749105387e-06   T=0,K=0:  nlsj61372 (0.108) ; 115887 (0.032) ; 49780 (0.023) ; 15281 (0.023) ; 90504 (0.022) ; 114684 (0.022) ; 92783 (0.021) ; 15274 (0.020) ; 12485 (0.020) ; 19412 (0.019) ; 
0.002236858062980548   T=4,K=3:  74378 (0.064) ; 97779 (0.031) ; 76490 (0.028) ; 112833 (0.027) ; 74126 (0.026) ; 4602 (0.026) ; 64137 (0.025) ; 9014 (0.023) ; 28139 (0.020) ; 74735 (0.020) ; 
0.0037200800839775634   T=5,K=3:  74378 (0.039) ; 112833 (0.035) ; 64137 (0.032) ; 74735 (0.029) ; 67014 (0.027) ; 97779 (0.024) ; 115055 (0.024) ; 110734 (0.022) ; 76490 (0.022) ; 4602 (0.021) ; 
0.0027775341411524802   T=6,K=3:  4845 (0.044) ; 74378 (0.033) ; 76490 (0.031) ; 74126 (0.029) ; 64137 (0.026) ; 4602 (0.025) ; 62383 (0.022) ; 74735 (0.022) ; 45996 (0.021) ; 97779 (0.021) ; 
0.0031967428371334015   T=7,K=3:  110734 (0.047) ; 115055 (0.031) ; 104421 (0.026) ; 74126 (0.026) ; 64137 (0.024) ; 62383 (0.024) ; 74378 (0.021) ; 67014 (0.021) ; 45996 (0.020) ; 76490 (0.020) ; 
0.0025036970335252464   T=8,K=3:  115055 (0.059) ; 110734 (0.038) ; 45996 (0.035) ; 67014 (0.028) ; 104421 (0.027) ; 74378 (0.025) ; 74126 (0.025) ; 28139 (0.022) ; 4845 (0.020) ; 64137 (0.020) ; 
0.003106047720983608   T=9,K=3:  115055 (0.061) ; 110734 (0.058) ; 45996 (0.056) ; 112833 (0.033) ; 104421 (0.032) ; nlsj107632 (0.024) ; 28139 (0.023) ; 64137 (0.023) ; 4845 (0.022) ; 74126 (0.022) ; 
0.002710590224600419   T=10,K=3:  110734 (0.057) ; 115055 (0.056) ; 67014 (0.043) ; 104421 (0.034) ; 64137 (0.029) ; 4845 (0.027) ; nlsj107632 (0.024) ; 112833 (0.024) ; 74126 (0.023) ; 45996 (0.021) ; 
0.00257523742370629   T=11,K=3:  110734 (0.074) ; 67014 (0.046) ; 115055 (0.031) ; 104421 (0.031) ; 64137 (0.029) ; 45996 (0.029) ; 62383 (0.027) ; 74126 (0.024) ; nlsj107632 (0.023) ; 112833 (0.020) ; 
0.002518093326305626   T=12,K=3:  110734 (0.096) ; 67014 (0.055) ; nlsj107632 (0.028) ; 104421 (0.026) ; 74126 (0.025) ; 45996 (0.024) ; 64137 (0.023) ; 82483 (0.023) ; 62383 (0.022) ; 72627 (0.021) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=3:  110734 (0.039) ; 67014 (0.036) ; 74378 (0.031) ; 115055 (0.028) ; 112833 (0.028) ; 64137 (0.026) ; 74126 (0.023) ; 4845 (0.022) ; 76490 (0.022) ; 97779 (0.021) ; 

0.00010014138216339272   T=0,K=4:  63772 (0.057) ; 25733 (0.048) ; 61270 (0.041) ; 41018 (0.031) ; 70039 (0.031) ; 114404 (0.030) ; 98584 (0.027) ; 64165 (0.024) ; 13096 (0.023) ; 54165 (0.021) ; 
7.920488583798724e-05   T=1,K=4:  63772 (0.052) ; 25733 (0.042) ; 114404 (0.033) ; 61270 (0.031) ; 98584 (0.030) ; 66574 (0.028) ; 54165 (0.027) ; 41018 (0.027) ; 64165 (0.025) ; 70039 (0.024) ; 
0.00011826810115080823   T=2,K=4:  63772 (0.042) ; 13096 (0.041) ; 114404 (0.033) ; 61270 (0.032) ; 70039 (0.032) ; 98584 (0.028) ; 64165 (0.028) ; 25733 (0.027) ; 66574 (0.025) ; 26233 (0.018) ; 
0.00013168768125994363   T=3,K=4:  13096 (0.046) ; 61270 (0.043) ; 64165 (0.034) ; 114404 (0.033) ; 70039 (0.032) ; 25733 (0.026) ; 63772 (0.023) ; 66574 (0.020) ; 26233 (0.018) ; 38371 (0.017) ; 
0.00011417715917825696   T=4,K=4:  13096 (0.064) ; 114404 (0.049) ; 64165 (0.044) ; 70039 (0.029) ; 26233 (0.028) ; 61270 (0.026) ; 66574 (0.024) ; 98584 (0.022) ; 12162 (0.019) ; 25733 (0.015) ; 
0.00017443456193901524   T=5,K=4:  13096 (0.083) ; 64165 (0.046) ; 114404 (0.042) ; 70039 (0.033) ; 66574 (0.024) ; 26233 (0.024) ; 98584 (0.023) ; 61270 (0.019) ; 63772 (0.019) ; 25733 (0.018) ; 
0.00028910545827698635   T=6,K=4:  64165 (0.051) ; 13096 (0.045) ; 114404 (0.034) ; 63772 (0.034) ; 70039 (0.030) ; 25733 (0.026) ; 26233 (0.024) ; 66574 (0.018) ; 38371 (0.018) ; 98584 (0.017) ; 
0.0003328840540632453   T=7,K=4:  70039 (0.045) ; 64165 (0.039) ; 13096 (0.035) ; 63772 (0.029) ; 26233 (0.026) ; 114404 (0.024) ; 51148 (0.019) ; 38371 (0.017) ; 66574 (0.017) ; 61270 (0.016) ; 
0.0005234386761567657   T=8,K=4:  70039 (0.038) ; 13096 (0.034) ; 64165 (0.030) ; 63772 (0.029) ; 26233 (0.025) ; 25733 (0.021) ; 51148 (0.019) ; 38371 (0.018) ; 84234 (0.018) ; 11072 (0.016) ; 
0.00043964518217630205   T=9,K=4:  13096 (0.038) ; 70039 (0.030) ; 64165 (0.027) ; 51148 (0.023) ; 114404 (0.023) ; 84234 (0.022) ; 12162 (0.021) ; 25733 (0.021) ; 26233 (0.020) ; 63772 (0.019) ; 
0.0006145896407712293   T=10,K=4:  70039 (0.039) ; 64165 (0.039) ; 13096 (0.037) ; 51148 (0.022) ; 114404 (0.021) ; 25733 (0.021) ; 26233 (0.021) ; 63772 (0.020) ; 12162 (0.016) ; 84905 (0.016) ; 
0.0005723584264936145   T=11,K=4:  64165 (0.043) ; 70039 (0.039) ; 13096 (0.033) ; 51148 (0.023) ; 84234 (0.021) ; 16664 (0.020) ; 114404 (0.019) ; 63772 (0.019) ; 44462 (0.017) ; 12162 (0.017) ; 
0.0004642710905121923   T=12,K=4:  13096 (0.052) ; 64165 (0.049) ; 51148 (0.033) ; 70039 (0.028) ; 16664 (0.022) ; 114404 (0.021) ; 12162 (0.020) ; 60535 (0.017) ; 66574 (0.017) ; 62633 (0.016) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=4:  13096 (0.042) ; 64165 (0.037) ; 70039 (0.033) ; 114404 (0.029) ; 63772 (0.028) ; 25733 (0.023) ; 61270 (0.021) ; 26233 (0.019) ; 66574 (0.019) ; 98584 (0.016) ; 

0.006118304328669106   T=0,K=5:  95384 (0.067) ; 59660 (0.059) ; 3507 (0.057) ; 39192 (0.057) ; 99744 (0.047) ; 57340 (0.045) ; 92323 (0.041) ; 95661 (0.034) ; 40001 (0.032) ; 25160 (0.031) ; 
0.005223844753923701   T=1,K=5:  59660 (0.062) ; 3507 (0.060) ; 92323 (0.059) ; 95384 (0.054) ; 39192 (0.045) ; 99744 (0.042) ; 57340 (0.039) ; 27219 (0.036) ; 25160 (0.029) ; 40001 (0.026) ; 
0.005008508084070213   T=2,K=5:  92323 (0.072) ; 99744 (0.053) ; 59660 (0.052) ; 39192 (0.047) ; 95384 (0.040) ; 47913 (0.039) ; 27219 (0.037) ; 102000 (0.037) ; 40001 (0.032) ; 3507 (0.031) ; 
0.006800521905920974   T=3,K=5:  39192 (0.072) ; 59660 (0.051) ; 92323 (0.050) ; 99744 (0.046) ; 27219 (0.041) ; 95384 (0.039) ; 40001 (0.034) ; 47913 (0.032) ; 102000 (0.031) ; 22720 (0.028) ; 
0.006557771513426611   T=4,K=5:  39192 (0.066) ; 99744 (0.058) ; 92323 (0.055) ; 59660 (0.043) ; 47913 (0.042) ; 40001 (0.037) ; 95384 (0.034) ; 102000 (0.034) ; 3507 (0.033) ; 22720 (0.029) ; 
0.006139178512554903   T=5,K=5:  92323 (0.074) ; 47913 (0.053) ; 99744 (0.051) ; 39192 (0.044) ; 95384 (0.043) ; 102000 (0.039) ; 27219 (0.032) ; 40001 (0.031) ; 22720 (0.028) ; 95661 (0.026) ; 
0.006498554020883744   T=6,K=5:  92323 (0.097) ; 99744 (0.044) ; 3507 (0.039) ; 47913 (0.038) ; 47687 (0.038) ; 39192 (0.036) ; 102000 (0.033) ; 95384 (0.033) ; 55595 (0.031) ; 40001 (0.029) ; 
0.006762692237457037   T=7,K=5:  92323 (0.077) ; 99744 (0.048) ; 95384 (0.044) ; 3507 (0.041) ; 55595 (0.039) ; 47687 (0.037) ; 102000 (0.034) ; 40001 (0.034) ; 39192 (0.033) ; 47913 (0.027) ; 
0.005189356088905185   T=8,K=5:  92323 (0.084) ; 99744 (0.053) ; 95384 (0.050) ; 47687 (0.047) ; 39192 (0.038) ; 59660 (0.035) ; 55595 (0.032) ; 102000 (0.029) ; 3507 (0.025) ; 47913 (0.025) ; 
0.005082855883630698   T=9,K=5:  92323 (0.080) ; 47687 (0.059) ; 39192 (0.056) ; 99744 (0.053) ; 102000 (0.050) ; 95384 (0.048) ; 6330 (0.027) ; 47913 (0.026) ; 59660 (0.025) ; nlsj68228 (0.024) ; 
0.005711827281389498   T=10,K=5:  95384 (0.071) ; 39192 (0.070) ; 47687 (0.067) ; 102000 (0.061) ; 99744 (0.051) ; 92323 (0.037) ; 40983 (0.037) ; 6330 (0.031) ; 59660 (0.024) ; 47913 (0.021) ; 
0.007278095683532497   T=11,K=5:  47687 (0.079) ; 99744 (0.073) ; 95384 (0.069) ; 39192 (0.059) ; 102000 (0.052) ; 6330 (0.048) ; 92323 (0.037) ; 40983 (0.034) ; 59660 (0.026) ; 49955 (0.022) ; 
0.008478686175031532   T=12,K=5:  95384 (0.093) ; 47687 (0.084) ; 39192 (0.081) ; 102000 (0.073) ; 6330 (0.066) ; 99744 (0.042) ; 49955 (0.032) ; 40983 (0.028) ; 47913 (0.024) ; 15571 (0.021) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=5:  92323 (0.060) ; 39192 (0.054) ; 95384 (0.053) ; 99744 (0.051) ; 47687 (0.040) ; 102000 (0.040) ; 59660 (0.036) ; 3507 (0.031) ; 47913 (0.030) ; 40001 (0.025) ; 

0.05135404725942061   T=0,K=6:  36180 (0.140) ; 77837 (0.049) ; 84505 (0.044) ; 52332 (0.041) ; 98234 (0.039) ; 103805 (0.033) ; 77699 (0.031) ; 85306 (0.029) ; 64591 (0.028) ; 4076 (0.025) ; 
0.05135346947679761   T=1,K=6:  36180 (0.117) ; 98234 (0.053) ; 84505 (0.047) ; 77837 (0.044) ; 77699 (0.039) ; 103805 (0.033) ; 85306 (0.029) ; 52332 (0.026) ; 4076 (0.024) ; 61245 (0.023) ; 
0.0694207738214454   T=2,K=6:  36180 (0.084) ; 98234 (0.051) ; 84505 (0.044) ; 61245 (0.042) ; 77699 (0.040) ; 103805 (0.038) ; 85306 (0.032) ; 64591 (0.027) ; 77837 (0.026) ; 110598 (0.023) ; 
0.10220423557602262   T=3,K=6:  36180 (0.107) ; 84505 (0.053) ; 98234 (0.040) ; 103805 (0.035) ; 61245 (0.032) ; 77699 (0.030) ; 64591 (0.029) ; 69776 (0.025) ; 85306 (0.024) ; 77837 (0.023) ; 
0.1094398461049194   T=4,K=6:  36180 (0.160) ; 84505 (0.045) ; 77699 (0.035) ; 61245 (0.031) ; 103805 (0.029) ; 69776 (0.028) ; 64591 (0.024) ; 85306 (0.023) ; 4076 (0.022) ; 98234 (0.020) ; 
0.10932437669963814   T=5,K=6:  36180 (0.159) ; 84505 (0.042) ; 77699 (0.031) ; 61245 (0.029) ; 69776 (0.028) ; 98234 (0.024) ; 103805 (0.023) ; 4076 (0.023) ; 77837 (0.023) ; 47030 (0.021) ; 
0.09479954520863143   T=6,K=6:  36180 (0.126) ; 61245 (0.045) ; 77699 (0.042) ; 77837 (0.036) ; 84505 (0.034) ; 69776 (0.029) ; 110598 (0.023) ; nlsj99242 (0.022) ; 47030 (0.022) ; 4076 (0.018) ; 
0.07090616003444376   T=7,K=6:  36180 (0.124) ; 61245 (0.045) ; 77699 (0.045) ; 77837 (0.033) ; 84505 (0.028) ; 85306 (0.025) ; 110598 (0.022) ; 69776 (0.022) ; 98234 (0.018) ; 57347 (0.016) ; 
0.061981900285485766   T=8,K=6:  36180 (0.086) ; 77699 (0.055) ; 61245 (0.052) ; 77837 (0.044) ; 110598 (0.023) ; 84505 (0.021) ; 103805 (0.020) ; 57347 (0.019) ; 69776 (0.019) ; 55215 (0.018) ; 
0.0928414043218198   T=9,K=6:  36180 (0.106) ; 61245 (0.067) ; 77699 (0.046) ; 77837 (0.035) ; 69776 (0.029) ; 110598 (0.022) ; 55215 (0.021) ; 103805 (0.020) ; 112703 (0.019) ; 84505 (0.018) ; 
0.07471140513325118   T=10,K=6:  36180 (0.086) ; 61245 (0.069) ; 77837 (0.045) ; 69776 (0.044) ; 77699 (0.037) ; 110598 (0.032) ; 112703 (0.021) ; 103805 (0.019) ; 47735 (0.017) ; 52332 (0.017) ; 
0.07409862528129771   T=11,K=6:  61245 (0.102) ; 36180 (0.051) ; 77837 (0.048) ; 69776 (0.032) ; 77699 (0.032) ; 64591 (0.025) ; 55215 (0.022) ; 110598 (0.022) ; 85306 (0.020) ; 112703 (0.019) ; 
0.06776184308383726   T=12,K=6:  61245 (0.079) ; 77837 (0.064) ; 69776 (0.058) ; 77699 (0.043) ; 64591 (0.039) ; 36180 (0.032) ; 112703 (0.023) ; 57347 (0.021) ; 90385 (0.018) ; 80011 (0.017) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=6:  36180 (0.106) ; 61245 (0.048) ; 77699 (0.039) ; 77837 (0.038) ; 84505 (0.031) ; 69776 (0.028) ; 98234 (0.026) ; 103805 (0.023) ; 64591 (0.022) ; 85306 (0.021) ; 

0.024688893548130652   T=0,K=7:  98414 (0.088) ; 61245 (0.071) ; 76029 (0.068) ; 44964 (0.068) ; 41024 (0.062) ; 48051 (0.045) ; 35611 (0.040) ; 92329 (0.027) ; 88464 (0.021) ; 84245 (0.018) ; 
0.02435171909858138   T=1,K=7:  41024 (0.087) ; 76029 (0.081) ; 98414 (0.081) ; 44964 (0.075) ; 61245 (0.069) ; 92329 (0.037) ; 48051 (0.035) ; 35611 (0.025) ; 4845 (0.018) ; 17381 (0.016) ; 
0.03147487031666475   T=2,K=7:  41024 (0.078) ; 98414 (0.075) ; 44964 (0.068) ; 61245 (0.066) ; 76029 (0.052) ; 48051 (0.040) ; 92329 (0.030) ; 35611 (0.026) ; 113469 (0.021) ; 88464 (0.020) ; 
0.03233398699799658   T=3,K=7:  41024 (0.102) ; 44964 (0.061) ; 61245 (0.054) ; 98414 (0.046) ; 76029 (0.043) ; 48051 (0.039) ; 88464 (0.027) ; 17381 (0.021) ; 35611 (0.021) ; 113469 (0.021) ; 
0.023322143515379656   T=4,K=7:  41024 (0.130) ; 44964 (0.046) ; 61245 (0.046) ; 48051 (0.043) ; 76029 (0.036) ; 113469 (0.027) ; 92329 (0.026) ; 114615 (0.023) ; 84245 (0.021) ; 98414 (0.021) ; 
0.02550097748690542   T=5,K=7:  41024 (0.156) ; 48051 (0.042) ; 61245 (0.036) ; 44964 (0.029) ; 76029 (0.029) ; 88464 (0.026) ; 114615 (0.026) ; 52571 (0.024) ; 84245 (0.022) ; 92329 (0.021) ; 
0.022159629538326737   T=6,K=7:  41024 (0.061) ; 61245 (0.056) ; 48051 (0.046) ; 44964 (0.040) ; 76029 (0.028) ; 114615 (0.025) ; 92329 (0.025) ; 84245 (0.024) ; nlsj4453 (0.024) ; 88464 (0.022) ; 
0.027271648697141344   T=7,K=7:  61245 (0.061) ; 44964 (0.051) ; 48051 (0.029) ; 41024 (0.029) ; 52571 (0.028) ; 76029 (0.028) ; 114615 (0.024) ; 84245 (0.024) ; 4845 (0.022) ; 57460 (0.021) ; 
0.01959592575029514   T=8,K=7:  61245 (0.050) ; 44964 (0.039) ; 76029 (0.034) ; 114615 (0.034) ; 41024 (0.032) ; 104655 (0.030) ; 52571 (0.027) ; 4845 (0.027) ; 23332 (0.026) ; 33426 (0.024) ; 
0.028552031146318598   T=9,K=7:  37777 (0.038) ; 84245 (0.035) ; 57460 (0.032) ; 61245 (0.032) ; 114615 (0.031) ; 41024 (0.031) ; 44964 (0.031) ; 52571 (0.026) ; 64165 (0.026) ; 114548 (0.023) ; 
0.024907525505065625   T=10,K=7:  41024 (0.041) ; 52571 (0.037) ; 84245 (0.037) ; 114615 (0.036) ; 37777 (0.030) ; 98414 (0.027) ; 114548 (0.026) ; 64165 (0.024) ; 76029 (0.023) ; 57460 (0.023) ; 
0.02712460446419944   T=11,K=7:  41024 (0.059) ; 52571 (0.046) ; 98414 (0.039) ; 114615 (0.032) ; 76029 (0.029) ; 84245 (0.026) ; 64165 (0.025) ; 35611 (0.025) ; 1987 (0.024) ; 114548 (0.023) ; 
0.02977103505669793   T=12,K=7:  41024 (0.056) ; 52571 (0.047) ; 114548 (0.042) ; 37777 (0.034) ; 112833 (0.033) ; 64165 (0.030) ; 114615 (0.026) ; 76029 (0.025) ; 98414 (0.025) ; 33426 (0.021) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:  41024 (0.071) ; 61245 (0.045) ; 44964 (0.043) ; 98414 (0.039) ; 76029 (0.038) ; 48051 (0.031) ; 52571 (0.025) ; 114615 (0.024) ; 84245 (0.022) ; 35611 (0.020) ; 

0.13506176289997715   T=0,K=8:  115301 (0.073) ; 54469 (0.059) ; 42830 (0.057) ; 51241 (0.039) ; 2815 (0.038) ; 63013 (0.032) ; 61754 (0.031) ; nlsj9493 (0.030) ; 104355 (0.029) ; 115892 (0.026) ; 
0.1096155775488261   T=1,K=8:  54469 (0.082) ; 115301 (0.074) ; 51241 (0.048) ; 2815 (0.046) ; nlsj9493 (0.040) ; 104355 (0.028) ; 21401 (0.027) ; 42830 (0.027) ; 61754 (0.026) ; 63013 (0.026) ; 
0.0792035114878   T=2,K=8:  54469 (0.102) ; 51241 (0.075) ; 115301 (0.061) ; nlsj9493 (0.052) ; 2815 (0.038) ; 21401 (0.036) ; 70991 (0.032) ; 43977 (0.029) ; 63013 (0.027) ; 52332 (0.027) ; 
0.08012105135603673   T=3,K=8:  54469 (0.188) ; 2815 (0.059) ; 51241 (0.050) ; 115301 (0.047) ; nlsj9493 (0.042) ; 63013 (0.026) ; 85306 (0.023) ; 43977 (0.022) ; 70991 (0.022) ; 88464 (0.022) ; 
0.08117430937215309   T=4,K=8:  54469 (0.127) ; 115301 (0.094) ; 2815 (0.053) ; nlsj9493 (0.051) ; 51241 (0.042) ; 42830 (0.035) ; 63013 (0.029) ; 41918 (0.027) ; 43977 (0.026) ; 85306 (0.025) ; 
0.09483140903850867   T=5,K=8:  54469 (0.155) ; 115301 (0.094) ; 51241 (0.058) ; nlsj9493 (0.052) ; 42830 (0.037) ; 63013 (0.036) ; 2815 (0.028) ; 41918 (0.025) ; 81774 (0.021) ; 85306 (0.020) ; 
0.09276978137163144   T=6,K=8:  54469 (0.197) ; 51241 (0.055) ; nlsj9493 (0.053) ; 42830 (0.048) ; 115301 (0.047) ; 41918 (0.027) ; 2815 (0.025) ; 31352 (0.024) ; 52332 (0.023) ; 63013 (0.022) ; 
0.10821180549956962   T=7,K=8:  54469 (0.177) ; 51241 (0.074) ; 115301 (0.071) ; nlsj9493 (0.047) ; 42830 (0.039) ; 41918 (0.031) ; 21872 (0.029) ; 52332 (0.025) ; 26196 (0.019) ; 31352 (0.018) ; 
0.07780053941600401   T=8,K=8:  54469 (0.117) ; nlsj9493 (0.101) ; 51241 (0.044) ; 115301 (0.037) ; 2815 (0.036) ; 42830 (0.034) ; 21872 (0.034) ; 52332 (0.031) ; 26196 (0.030) ; 41918 (0.029) ; 
0.08561677734533403   T=9,K=8:  nlsj9493 (0.142) ; 54469 (0.110) ; 2815 (0.051) ; 26196 (0.048) ; 42830 (0.037) ; 63013 (0.035) ; 51241 (0.034) ; 21872 (0.033) ; 52332 (0.031) ; 115301 (0.030) ; 
0.08578356620545417   T=10,K=8:  nlsj9493 (0.148) ; 54469 (0.117) ; 2815 (0.049) ; 63013 (0.035) ; 41918 (0.032) ; 52332 (0.031) ; 114706 (0.031) ; 115301 (0.028) ; 42830 (0.027) ; 51241 (0.026) ; 
0.10951214894868444   T=11,K=8:  54469 (0.097) ; nlsj9493 (0.062) ; 2815 (0.053) ; 26196 (0.051) ; 63013 (0.051) ; 31352 (0.035) ; 51241 (0.034) ; 21872 (0.032) ; 114706 (0.028) ; 41918 (0.028) ; 
0.07882243544203109   T=12,K=8:  54469 (0.097) ; 26196 (0.073) ; 51241 (0.071) ; nlsj9493 (0.050) ; 63013 (0.042) ; 2815 (0.042) ; 31352 (0.030) ; 8909 (0.027) ; 42830 (0.024) ; nlsj8577 (0.024) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=8:  54469 (0.125) ; nlsj9493 (0.067) ; 115301 (0.053) ; 51241 (0.050) ; 2815 (0.041) ; 42830 (0.033) ; 63013 (0.031) ; 41918 (0.024) ; 26196 (0.024) ; 52332 (0.024) ; 

0.0661124541503309   T=0,K=9:  66342 (0.048) ; 45794 (0.036) ; 80140 (0.033) ; 28569 (0.029) ; 42214 (0.029) ; 71023 (0.026) ; nlsj107632 (0.023) ; 11305 (0.023) ; 14023 (0.021) ; 60535 (0.020) ; 
0.06270966058720794   T=1,K=9:  80140 (0.045) ; nlsj107632 (0.040) ; 66342 (0.032) ; 11305 (0.032) ; 28569 (0.031) ; 42214 (0.028) ; 60535 (0.028) ; 71023 (0.023) ; 101559 (0.018) ; 68876 (0.018) ; 
0.04749483973117937   T=2,K=9:  80140 (0.047) ; 66342 (0.044) ; 11305 (0.030) ; nlsj107632 (0.027) ; 28569 (0.026) ; 74126 (0.022) ; 42214 (0.019) ; 68876 (0.019) ; 17050 (0.018) ; 42713 (0.018) ; 
0.051381534016857626   T=3,K=9:  66342 (0.063) ; 11305 (0.038) ; 74126 (0.038) ; 28569 (0.033) ; 22209 (0.029) ; 42713 (0.021) ; 45794 (0.020) ; nlsj107632 (0.020) ; 69982 (0.017) ; 71023 (0.016) ; 
0.07808919489727   T=4,K=9:  42713 (0.037) ; 66342 (0.036) ; 74126 (0.031) ; 22209 (0.031) ; 28569 (0.028) ; 11305 (0.028) ; 46249 (0.024) ; 71023 (0.020) ; 80140 (0.019) ; 76512 (0.018) ; 
0.08641762799945922   T=5,K=9:  66342 (0.038) ; 28569 (0.037) ; 11305 (0.036) ; 73672 (0.034) ; 22209 (0.032) ; 46249 (0.028) ; 42713 (0.027) ; 80140 (0.025) ; 74126 (0.020) ; 103745 (0.015) ; 
0.11693489470946648   T=6,K=9:  46249 (0.045) ; 28569 (0.034) ; 42713 (0.030) ; 11305 (0.028) ; 73672 (0.028) ; 66342 (0.026) ; 22209 (0.021) ; 26207 (0.017) ; 24104 (0.016) ; 80140 (0.016) ; 
0.1250439888354398   T=7,K=9:  11305 (0.037) ; 46249 (0.037) ; 73672 (0.028) ; 42713 (0.026) ; 66342 (0.025) ; 28569 (0.025) ; 24104 (0.021) ; 104698 (0.019) ; 80140 (0.018) ; 11106 (0.017) ; 
0.15895697291285102   T=8,K=9:  11305 (0.045) ; 66342 (0.042) ; 42713 (0.040) ; 28569 (0.029) ; 46249 (0.027) ; 24104 (0.024) ; 90504 (0.023) ; 73672 (0.022) ; 11106 (0.021) ; 103745 (0.020) ; 
0.15064549206660954   T=9,K=9:  42713 (0.057) ; 66342 (0.044) ; 46249 (0.042) ; 11305 (0.036) ; 68876 (0.029) ; 90504 (0.029) ; 28569 (0.025) ; 24104 (0.024) ; 73672 (0.021) ; 43206 (0.021) ; 
0.16510411023991284   T=10,K=9:  46249 (0.066) ; 42713 (0.046) ; 73672 (0.036) ; 28569 (0.035) ; 11305 (0.031) ; 90504 (0.030) ; 66342 (0.027) ; 80327 (0.023) ; 103745 (0.021) ; 68876 (0.019) ; 
0.13487091674184498   T=11,K=9:  46249 (0.083) ; 73672 (0.046) ; 42713 (0.046) ; 28569 (0.043) ; 80327 (0.035) ; 66342 (0.031) ; 90504 (0.026) ; 71023 (0.023) ; 45794 (0.020) ; 68876 (0.020) ; 
0.1891786297137755   T=12,K=9:  46249 (0.086) ; 73672 (0.074) ; 28569 (0.057) ; 42713 (0.037) ; 66342 (0.030) ; 80327 (0.028) ; 71023 (0.024) ; 90504 (0.019) ; 43206 (0.016) ; 68876 (0.016) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=9:  46249 (0.038) ; 66342 (0.037) ; 28569 (0.033) ; 42713 (0.032) ; 11305 (0.030) ; 73672 (0.027) ; 80140 (0.022) ; 22209 (0.018) ; 71023 (0.017) ; 45794 (0.016) ; 

0.03646188097657628   T=0,K=10:  102676 (0.087) ; 74126 (0.044) ; nlsj82141 (0.037) ; 79595 (0.034) ; 38547 (0.032) ; 68890 (0.030) ; 110114 (0.030) ; 55104 (0.026) ; 48910 (0.026) ; 39487 (0.024) ; 
0.04232755910043581   T=1,K=10:  102676 (0.071) ; 79595 (0.050) ; nlsj82141 (0.039) ; 74126 (0.032) ; 110114 (0.028) ; 38547 (0.027) ; 55149 (0.026) ; 55104 (0.024) ; 68890 (0.023) ; 13096 (0.023) ; 
0.04153704634340458   T=2,K=10:  nlsj82141 (0.080) ; 79595 (0.040) ; 102676 (0.036) ; 55149 (0.033) ; 110114 (0.029) ; 49397 (0.029) ; 13096 (0.026) ; 55104 (0.026) ; 74126 (0.026) ; 63772 (0.024) ; 
0.047246616678303446   T=3,K=10:  nlsj82141 (0.103) ; 55149 (0.042) ; 75552 (0.034) ; 102676 (0.030) ; 13096 (0.030) ; 79595 (0.027) ; 49397 (0.027) ; 74126 (0.026) ; 110114 (0.025) ; 38547 (0.022) ; 
0.055256367967248456   T=4,K=10:  13096 (0.046) ; nlsj82141 (0.043) ; 55149 (0.041) ; 102676 (0.033) ; 74126 (0.032) ; 75552 (0.029) ; 79595 (0.027) ; 463 (0.025) ; 49397 (0.023) ; 92105 (0.020) ; 
0.08377710289042589   T=5,K=10:  55149 (0.058) ; 74126 (0.033) ; 114404 (0.033) ; 13096 (0.031) ; nlsj82141 (0.028) ; 102676 (0.024) ; 11174 (0.024) ; 110114 (0.023) ; 92105 (0.022) ; 63772 (0.022) ; 
0.07744412861145732   T=6,K=10:  55149 (0.052) ; 463 (0.040) ; 74126 (0.031) ; 63772 (0.031) ; 92105 (0.029) ; 114404 (0.025) ; 49397 (0.025) ; 84434 (0.024) ; 11174 (0.023) ; 13096 (0.021) ; 
0.06338415367515485   T=7,K=10:  63772 (0.048) ; 74126 (0.045) ; 463 (0.044) ; 49397 (0.030) ; 55149 (0.026) ; nlsj71743 (0.026) ; 84434 (0.025) ; 11174 (0.024) ; 102676 (0.023) ; 98979 (0.019) ; 
0.06589078081115977   T=8,K=10:  63772 (0.074) ; 74126 (0.073) ; 55149 (0.029) ; 49397 (0.027) ; nlsj71743 (0.026) ; 463 (0.026) ; 98979 (0.021) ; 11174 (0.021) ; 13096 (0.020) ; 110114 (0.019) ; 
0.05542112892052511   T=9,K=10:  63772 (0.058) ; 74126 (0.053) ; nlsj71743 (0.049) ; 110114 (0.027) ; 11174 (0.027) ; 49397 (0.023) ; 463 (0.022) ; 92105 (0.020) ; 13096 (0.020) ; 113388 (0.018) ; 
