date	genre	author	work	tlg author	tlg work	sentence location	sentence id	sentence ids	sentence original	target id	sense id	disambiguation
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	726	15281 85306 22209 46225 84245 51259 63772 84513 26197 39835 84234 58710 nlsj2454 nlsj3134 112703 nlsj73061 nlsj8862 104508 nlsj4012 51259 nlsj9623 84513 63772 nlsj2470	ταύτης τῆς ἁρμονίας πολλοὶ μὲν ἐγένοντο ζηλωταὶ κατά τε ποίησιν καὶ ἱστορίαν καὶ λόγους πολιτικούς διαφέροντες δὲ τῶν ἄλλων ἐν μὲν ἐπικῇ ποιήσει ὅ τε Κολοφώνιος Ἀντίμαχος καὶ Ἐμπεδοκλῆς ὁ φυσικός ἐν δὲ μελοποιίᾳ Πίνδαρος ἐν τραγῳδίᾳ δ’ Αἰσχύλος ἐν ἱστορίᾳ δὲ Θουκυδίδης ἐν δὲ πολιτικοῖς λόγοις Ἀντιφῶν	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	733	59735 84248 17540 15281	κράτιστοι γὰρ οὗτοι ποιηταὶ τῆς αὐστηρᾶς ἁρμονίας	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	739	51358 96767 11076 85306 17540 45996 104635 4715 83123 67250 3261 6227 114753 24522 85306 15281 47980 22281 39125 52774 nlsj26620 17540 11583 43309 72202 65083 67250 45996 2668 63772	ταῦθ’ ὅτι μέν ἐστιν ἰσχυρὰ καὶ στιβαρὰ καὶ ἀξιωματικὰ καὶ πολὺ τὸ αὐστηρὸν ἔχει τραχύνει τε ἀλύπως καὶ πικραίνει μετρίως τὰς ἀκοὰς ἀναβέβληταί τε τοῖς χρόνοις καὶ διαβέβηκεν ἐπὶ πολὺ ταῖς ἁρμονίαις καὶ οὐ τὸ θεατρικὸν δὴ τοῦτο καὶ γλαφυρὸν ἐπιδείκνυται κάλλος ἀλλὰ τὸ ἀρχαϊκὸν ἐκεῖνο καὶ αὐστηρόν ἅπαντες ἂν εὖ οἶδ’ ὅτι μαρτυρήσειαν οἱ μετρίαν ἔχοντες αἴσθησιν περὶ λόγους	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	742	92329 99638 nlsj102736 56723 1851 84234 15281	τὸ μὲν οὖν ῥῆμα καὶ ὁ σύνδεσμος συναλοιφῇ κερασθέντα οὐκ ἀηδῆ πεποίηκε τὴν ἁρμονίαν	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	748	78141 61245 58050 80557 113388 48291 24522 90504 24529 11036 81634 85306 15281 10631	τὸ δέ γε τούτῳ παρακείμενον κῶλον τὸ ἐπί τε κλυτὰν πέμπετε χάριν θεοί διαβέβηκεν ἀπὸ τοῦ προτέρου διάβασιν ἀξιόλογον καὶ περιείληφεν ἐν αὑτῷ πολλὰς ἁρμονίας ἀντιτύπους	15281	harmonia-4.4	2
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	754	31084 20885 4845 59660 22739 28905 6273 84234 30377 15281	τὸ δὲ μὴ εἰλικρινῶς αὐτῆς βραχὺ καὶ ἅμα τὸ ἐν τῇ κράσει τῶν γραμμάτων δυσεκφόρητον ἀναβολήν τε ποιεῖ καὶ ἐγκοπὴν τῆς ἁρμονίας	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	755	18107 98162 84234 64263 64316 20795 104639 15281	εἰ γοῦν τὸ τις ἀφέλοι τῆς συλλαβῆς καὶ ποιήσειεν ἐπί τε λυτάν λυθήσεται καὶ τὸ βραδὺ καὶ τὸ τραχὺ τῆς ἁρμονίας	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	758	66746 96981 101857 43206 43206 97505 79731 34303 114753 nlsj33345 62320 43803 15281	ἐν δὲ τῷ μεταλαμβάνειν τὸ στόμα σχηματισμὸν ἕτερον ἐξ ἑτέρου μήτε συγγενῆ μήτε παρόμοιον ἐμπεριλαμβάνεταί τις χρόνος σὺν ᾧ διίσταται τὸ λεῖόν τε καὶ εὐεπὲς τῆς ἁρμονίας	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	765	18107 84234 77290 44248 761 26886 42827 67260 43803 84234 15281	εἰ γοῦν τις αὐτῆς ἀφέλοι τὸ καὶ ποιήσειε πανδαίδαλον εὐκλέ’ ἀγοράν εἰς τὸ δίκαιον ἐλθοῦσα μέτρον εὐεπεστάτην ποιήσει τὴν ἁρμονίαν	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	767	62204 67358 98162 nlsj33345 15281 85306 96662 102286 nlsj40223	καὶ τὰ ἐπὶ τούτοις λεγόμενα μηκύνεταί τε ταῖς συλλαβαῖς καὶ διέστηκε ταῖς ἁρμονίαις ἐπὶ πολύ στεφάνων τᾶν τ’ ἐαριδρόπων	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	778	62383 45996 62211 nlsj15362 15281 43803 64791 62356 73142 3261 85306 10631 104639 97326 34583 77412 47980 67762 45610 113388 nlsj26620 39125 52774 72202 73672 44667 11583 nlsj32160 62204 4548 97547 73742 3508 47617 41307 22814 60340 31254 64866 1103 79000 3398 97767 48580 114553 8665 12074 17540 84234 15281 73064 93789	αὕτη ἡ λέξις ὅτι μὲν οὐκ ἔχει λείας οὐδὲ συνεξεσμένας ἀκριβῶς τὰς ἁρμονίας οὐδ’ ἔστιν εὐεπὴς καὶ μαλακὴ καὶ λεληθότως ὀλισθάνουσα διὰ τῆς ἀκοῆς ἀλλὰ πολὺ τὸ ἀντίτυπον καὶ τραχὺ καὶ στρυφνὸν ἐμφαίνει καὶ ὅτι πανηγυρικῆς μὲν ἢ θεατρικῆς οὐδὲ κατὰ μικρὸν ἐφάπτεται χάριτος ἀρχαϊκὸν δέ τι καὶ αὔθαδες ἐπιδείκνυται κάλλος ὡς πρὸς εἰδότας ὁμοίως τοὺς εὐπαιδεύτους ἅπαντας οὐδὲν δέομαι λέγειν ἄλλως τε καὶ αὐτοῦ γε τοῦ συγγραφέως ὁμολογήσαντος ὅτι εἰς μὲν ἀκρόασιν ἧττον ἐπιτερπὴς ἡ γραφή ἐστι κτῆμα δ’ εἰσαεὶ μᾶλλον ἢ ἀγώνισμα εἰς τὸ παραυτίκα ἀκούειν σύγκειται τίνα δ’ ἐστὶ τὰ θεωρήματα οἷς χρησάμενος ἁνὴρ οὗτος ἀπηνῆ καὶ αὐστηρὰν πεποίηκε τὴν ἁρμονίαν δι’ ὀλίγων σημανῶ	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	780	17595 15893 nlsj2565 89362 97555 92329 45615 nlsj33345 11036 15281	αὐτίκα ἐν ἀρχῇ τῷ Ἀθηναῖος προσηγορικῷ τὸ ξυνέγραψε ῥῆμα ἐφαρμοττόμενον διίστησιν ἀξιολόγως τὴν ἁρμονίαν	15281	harmonia-4.4	2
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	783	38547 22209 97871 47685 103406 37343 78141 113374 43309 64757 3261 3261 25787 11036 15281 110639 84434 80505 1984 68754 62383 94474 54345 nlsj32160 83057 90504 96981 102991 22739 99485 51701 61791 28569	ἔπειθ’ αἱ μετὰ τοῦτο γινόμεναι συγκοπαὶ τῶν ἤχων τοῦ τε καὶ τοῦ καὶ τοῦ καὶ τοῦ καὶ τοῦ τετράκις ἑξῆς ἀλλήλοις παρακειμένων χαράττουσιν εὖ μάλα τὴν ἀκοὴν ἀκοὴν καὶ διασαλεύουσιν ἀξιολόγως τὰς ἁρμονίας ὅταν φῇ τὸν πόλεμον τῶν Πελοποννησίων καὶ Ἀθηναίων τούτων γὰρ τῶν μορίων τῆς λέξεως οὐθὲν ὅ τι οὐ σιωπῇ καταληφθῆναί τε δεῖ καὶ πιεσθῆναι πρότερον ὑπὸ τοῦ στόματος περὶ τὸ τελευταῖον γράμμα ἵνα τὸ συναπτόμενον αὐτῷ τρανὴν καὶ καθαρὰν τὴν ἑαυτοῦ λάβῃ δύναμιν	15281	harmonia-4.4	2
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	784	112834 78005 102991 61245 22209 1984 25068 100495 15281 nlsj33345 77699 2672 66838 61791 114753	ἔτι πρὸς τούτοις ἡ τῶν φωνηέντων παράθεσις ἡ κατὰ τὴν τελευταίαν τοῦ κώλου τοῦδε γενομένη ἐν τῷ καὶ Ἀθηναίων διακέκρουκε τὸ συνεχὲς τῆς ἁρμονίας καὶ διἕστακεν πάνυ αἰσθητὸν τὸν μεταξὺ λαβοῦσα χρόνον	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	787	17381 24261 81774 87468 61245 16051 43977 51849 67250 15274 8665 45454 nlsj71743 110114 64791 76910 14096 25882 26277 15281	καὶ αὖθις ἐν τῇ δευτέρᾳ περιόδῳ τὸ προηγούμενον κῶλον τουτί ἀρξάμενος εὐθὺς καθισταμένου μετρίως ἁρμόσας ὁ ἀνὴρ ὡς ἂν εὔφωνόν τε μάλιστα φαίνοιτο καὶ μαλακόν τὸ μετὰ τοῦτο πάλιν ἀποτραχύνει καὶ διασπᾷ τοῖς διαχαλάσμασι τῶν ἁρμονιῶν	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	792	99096 31161 29698 nlsj68228 81774 78926 98417 66306 84034 61245 81634 33426 104739 43803 97767 15281 44964 36468 41918 61245 112834 98303 29698 81774 73064 24292 104739 47348 18610 10631 83139 28906 77817 6781 85306 30077 62383 22209 104421 83774 73064 24292 68754	ἵνα δὲ συνελὼν εἴπω δώδεκά που περιόδων οὐσῶν ἃς παρεθέμην εἴ τις αὐτὰς συμμέτρως μερίζοι πρὸς τὸ πνεῦμα κώλων δὲ περιλαμβανομένων ἐν ταύταις οὐκ ἐλαττόνων ἢ τριάκοντα τὰ μὲν εὐεπῶς συγκείμενα καὶ συνεξεσμένα ταῖς ἁρμονίαις οὐκ ἂν εὕροι τις ἓξ ἢ ἑπτὰ τὰ πάντα κῶλα φωνηέντων δὲ συμβολὰς ἐν ταῖς δώδεκα περιόδοις ὀλίγου δεῖν τριάκοντα ἡμιφώνων τε καὶ ἀφώνων ἀντιτύπων καὶ πικρῶν καὶ δυσεκφόρων παραβολάς ἐξ ὧν αἵ τε ἀνακοπαὶ καὶ τὰ πολλὰ ἐγκαθίσματα τῇ λέξει γέγονε τοσαύτας τὸ πλῆθος ὥστε ὀλίγου δεῖν καθ’ ἕκαστον αὐτῆς μόριον εἶναί τι τῶν τοιούτων	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	22	793	85306 61245 16764 81774 10944 101851 51995 3293 107748 75552 3304 17540 40069 15281	πολλὴ δὲ καὶ ἡ τῶν κώλων ἀσυμμετρία πρὸς ἄλληλα καὶ ἡ τῶν περιόδων ἀνωμαλία καὶ ἡ τῶν σχημάτων καινότης καὶ τὸ τῆς ἀκολουθίας ὑπεροπτικὸν καὶ τἆλλα ὅσα χαρακτηρικὰ τῆς ἀκομψεύτου τε καὶ αὐστηρᾶς ἐπελογισάμην ὄντα ἁρμονίας	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	23	798	84234 15281 3464 114753 2672 66838 74126 81634	τοῦτο δὲ ποιοῦσιν αἱ τῶν ἁρμονιῶν ἀκρίβειαι χρόνον αἰσθητὸν οὐδένα τὸν μεταξὺ τῶν ὀνομάτων περιλαμβάνουσαι	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	23	811	103922 77895 15281 84248 90745 93280 92384 nlsj3566	θήσω δὲ καὶ ταύτης παραδείγματα τῆς ἁρμονίας ποιητῶν μὲν προχειρισάμενος Σαπφώ ῥητόρων δὲ Ἰσοκράτην	15281	harmonia-4.4	2
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	23	824	62383 43797 113388 100494 62259 22209 15281	ταύτης τῆς λέξεως ἡ εὐέπεια καὶ ἡ χάρις ἐν τῇ συνεχείᾳ καὶ λειότητι γέγονε τῶν ἁρμονιῶν	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	23	829	37777 22209 44975 62383 64791 15281 74126 12990 47685	εἰκότως δὴ γέγονεν εὔρους τις ἡ λέξις καὶ μαλακή τῆς ἁρμονίας τῶν ὀνομάτων μηδὲν ἀποκυματιζούσης τὸν ἦχον	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	23	833	31236 78008 62383 8665 55139 113356 nlsj3566 92384 nlsj71743 72610 80306 62204 114553 3473 15281	ἑνὸς ἔτι παραθήσομαι λέξιν ἀνδρὸς εἰς τὸν αὐτὸν κατεσκευασμένου χαρακτῆρα Ἰσοκράτους τοῦ ῥήτορος ὃν ἐγὼ μάλιστα πάντων οἴομαι τῶν πεζῇ λέξει χρησαμένων ταύτην ἀκριβοῦν τὴν ἁρμονίαν	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	23	843	nlsj101639 31236 74126 30700 82441 83542 19123 64703 66838 114753 26477 24522 57466 110114 112070 nlsj97815 100495 86187 64791 88299 99485 62383 15281 4602 40124 3261 76530	ταῦθ’ ὅτι συνήλειπταί τε καὶ συγκέχρωσται καὶ οὐ καθ’ ἓν ἕκαστον ὄνομα ἐν ἕδρᾳ περιφανεῖ καὶ πλατείᾳ βέβηκεν οὐδὲ μακροῖς τοῖς μεταξὺ χρόνοις διείργεται καὶ διαβέβηκεν ἀπ’ ἀλλήλων ἀλλ’ ἐν κινήσει τε ὄντα φαίνεται καὶ φορᾷ καὶ ῥύσει συνεχεῖ πραεῖαί τε αὐτῶν εἰσι καὶ μαλακαὶ καὶ προπετεῖς αἱ συνάπτουσαι τὴν λέξιν ἁρμονίαι τὸ ἄλογον ἐπιμαρτυρεῖ τῆς ἀκοῆς πάθος	15281	harmonia-4.4	2
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	24	852	105344 66494 42830 28550 15281 44306 52571 95724 61056 59794 74126 101851 49875 45996 56723 67250 32386 31607 59735	ἡ δὲ τρίτη καὶ μέση τῶν εἰρημένων δυεῖν ἁρμονιῶν ἣν εὔκρατον καλῶ σπάνει κυρίου τε καὶ κρείττονος ὀνόματος σχῆμα μὲν ἴδιον οὐδὲν ἔχει κεκέρασται δὲ ὡς ἐξ ἐκείνων μετρίως καὶ ἔστιν ἐκλογή τις τῶν ἐν ἑκατέρᾳ κρατίστων	15281	harmonia-4.4	2
-1	-10	Technical	Dionysius of Halicarnassus	De Compositione Verborum	0081	012	24	856	104355 14568 17540 22281 15281 3591 25582	πᾶς γὰρ αὐτῷ τόπος ὅτου τις ἂν ἅψηται ταῖς τε αὐστηραῖς καὶ ταῖς γλαφυραῖς ἁρμονίαις εἰς ἄκρον διαπεποίκιλται	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Demosthene	0081	006	2	28	15173 104421 68641 31161 11410 15281 8665 15274 3648 6174 62383 83665 12035 23232 96106 86458 102936	ἀρκέσει δὲ τοσοῦτο μόνον εἰπεῖν ὅτι τὴν διαπασῶν ἁρμονίαν οὗτοι πρὸς ἀλλήλους οἱ ἄνδρες ἡρμόσαντο τάς ἀκρότητας ἀμφοτέρας τῆς λέξεως αἳ πλεῖστον ἀλλήλων ἀπέχουσι δαιμονίᾳ σπουδῇ προελόμενοί τε καὶ τελειώσαντες	15281	harmonia-4.6	2
-1	-10	Technical	Dionysius of Halicarnassus	De Demosthene	0081	006	18	323	46692 3261 45454 64791 74126 32385 11072 45003 54165 81774 15281 47980 101851 52782 63772 77591 114651	τὸ δ’ ἐκ παντὸς ἡδύνειν τὰς ἀκοὰς εὐφώνων τε καὶ μαλακῶν ὀνομάτων ἐκλογῇ καὶ πάντα ἀξιοῦν εἰς εὐρύθμους κατακλείειν περιόδων ἁρμονίας καὶ διὰ τῶν θεατρικῶν σχημάτων καλλωπίζειν τὸν λόγον οὐκ ἦν πανταχῇ χρήσιμον	15281	harmonia-4.4	1
-1	-10	Technical	Dionysius of Halicarnassus	De Demosthene	0081	006	24	434	31315 47931 86276 108536 86112 52774 74126 93713 15281 40001 73672 90504 17595 88275 58386 84494 49875 72254	ἡ μὲν εἰσβολὴ θαυμαστὴ καὶ πρέπουσα τοῖς ὑποκειμένοις πράγμασι κάλλους τε ὀνομάτων ἕνεκα καὶ σεμνότητος καὶ ἁρμονίας τὰ δ’ ἐπιλεγόμενα οὐκέθ’ ὅμοια τοῖς πρώτοις αὐτίκα τό προπεμφθέντες κοινῇ μὲν ὑπὸ τῆς πόλεως ἰδίᾳ δὲ ὑπὸ τῶν οἰκείων	15281	harmonia-4.4	2
